incident_id,company_name,company_revenue_usd,country_hq,industry_primary,industry_secondary,employee_count,is_public_company,stock_ticker,incident_date,incident_date_estimated,discovery_date,disclosure_date,attack_vector_primary,attack_vector_secondary,attack_chain,attributed_group,attribution_confidence,data_compromised_records,data_type,systems_affected,downtime_hours,data_source_primary,data_source_secondary,data_source_type,confidence_tier,quality_score,quality_grade,review_flag,notes,created_at,updated_at
2023-0521-001,ArchDraft Development Pvt. Ltd.,342868920.5,IN,23,,2013,False,nan,2023-05-21,False,2023-05-23,2023-06-06,apt,,Not Available,Unknown,,1000.0,credentials,"SCADA,active_directory,email,ERP,VPN",26.28,https://krebsonsecurity.com/2023/02/archdraft-developmen-breach-exposes-data/,,verified_media,4,99.66,Gold,,N/A,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-1225-001,Atlanta Components Holdings Inc.,326625998.19,US,31-33,,1374,True,ATL2,2025-12-25,False,2026-01-26,2026-05-01,apt,,Not Available,Akira,probable,3392784.0,PII,"payment_systems,SCADA,CRM",53.6,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001845220&type=8-K&dateb=20250713&owner=include&count=10,,sec_filing,1,92.93,Gold,,N/A,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-1116-001,Minneapolis Electric Group Inc.,28961677805.62,MX,22,,54205,False,nan,2022-11-16,False,2023-01-15,2023-01-21,backdoor,,Exploitation of Unpatched VPN Appliance → Web Shell Implant → SSH Backdoor Installed → Persistent Access Maintained for 6+ Months → Bulk Data Exfiltration,Unknown,,56133.0,,"HR_systems,backup_systems,website,SCADA",53.6,https://krebsonsecurity.com/2022/12/minneapolis-electric-breach-exposes-data/,https://www.ico.org.uk/decisions/2022/04/INQ-2022-00189,verified_media,3,84.07,Silver,,Incident Date Based On Forensic Timeline Reconstruction (+-2 Days),2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0331-001,MatrixByte Microsystems Inc.,4081108010.21,US,51,,16249,False,nan,2021-03-31,True,2021-04-18,2021-06-03,ransomware,apt,Not Available,APT41,probable,731006.0,health,"email,backup_systems,active_directory,VPN",170.79,https://therecord.media/2021/02/14/matrixbyte-microsystems-i-breached,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001849524&type=8-K&dateb=20211121&owner=include&count=10,verified_media,4,84.17,Silver,,OT/ICS Systems Affected; Physical Operations Suspended For 3 Days,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0713-001,Lindgren BioSciences Corp.,46519235994.21,CA,62,,384763,True,LIND.TO,2021-07-13,False,2021-09-16,2021-10-18,ransomware,,Phishing Email with Weaponized Attachment → Credential Theft via Mimikatz → Lateral Movement via RDP/SMB → Active Directory Compromise → Ransomware Deployment Across Domain-Joined Hosts,REvil,confirmed,298173.0,mixed,"cloud_infrastructure,customer_database,SCADA,HR_systems,email",28.59,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001383341&type=8-K&dateb=20211118&owner=include&count=10,,sec_filing,1,71.44,Silver,,N/A,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0727-001,CircuitProto Robotics GmbH,927734843.99,DE,51,,2505,True,CIRC.DE,2025-07-27,True,2025-08-11,2025-08-29,phishing,supply_chain,Not Available,APT41,probable,56133.0,,"VPN,manufacturing_OT,cloud_infrastructure,HR_systems",53.6,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001066183&type=8-K&dateb=20250909&owner=include&count=10,,sec_filing,1,70.38,Silver,,N/A,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0929-001,Liverpool Holdings Ltd.,55311354.72,GB,52,,144,False,nan,2022-09-29,True,2022-10-01,2022-10-06,supply_chain,,Compromised Third-Party Software Update → Trojanized DLL Sideloaded → C2 Beacon Established → Persistent Access Across Customer Environments,Unknown,,56133.0,,"SCADA,active_directory,website,payment_systems,email",53.6,https://www.theregister.com/2022/05/13/liverpool-holdings-l_security_incident/,,verified_media,4,72.03,Silver,,N/A,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0629-002,Melbourne Advisory Pty Ltd.,33203239811.6,AU,52,,82705,True,MELB.AX,2022-06-29,False,2022-07-02,2022-07-11,ransomware,,Not Available,Akira,confirmed,11336.0,health,"cloud_infrastructure,website,HR_systems,backup_systems,payment_systems",53.6,https://www.crowdstrike.com/blog/melbourne-advisory-p-intrusion-analysis-2022/,https://www.melbourne-advisory-pty-lt.com/newsroom/2022/05/security-update,cybersecurity_firm,3,52.25,Bronze,low_quality_score,N/A,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-1022-002,TreasuryAsset Insurance Group Inc.,8448823347.33,US,52,,22989,False,nan,2025-10-22,False,2025-10-24,2025-11-17,data_breach,,Not Available,Unknown,,15237.0,IP,"SCADA,SSO,manufacturing_OT,email",53.6,https://www.theregister.com/2025/11/24/treasuryasset-insura_security_incident/,,verified_media,4,93.5,Gold,,Previously Breached In 2024; Confirmed As Separate Campaign,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0426-001,Weber Diagnostics Group Inc.,48296303.23,US,62,,461,False,nan,2024-04-26,False,2024-05-05,2024-05-09,supply_chain,,Compromised Third-Party Software Update → Trojanized DLL Sideloaded → C2 Beacon Established → Persistent Access Across Customer Environments,BlackBasta,probable,56133.0,,"file_servers,backup_systems,VPN,cloud_infrastructure",53.6,https://www.bleepingcomputer.com/news/security/weber-diagnostics-group-i-hit-by-cyberattack-2024/,https://www.weber-diagnostics-group-i.com/newsroom/2024/09/security-update,verified_media,4,93.4,Gold,,Third-Party Managed Service Provider Was Initial Entry Point,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0425-001,Lambert MedTech Co.,288092661.28,US,62,,1744,False,nan,2021-04-25,False,2021-06-25,2021-07-05,phishing,,Spear-Phishing Campaign Targeting Finance Team → Credential Harvesting Through Cloned SSO Portal → Email Account Compromise → BEC Wire Transfer or Data Exfiltration,Hunters International,confirmed,232716.0,health,"customer_database,SSO,manufacturing_OT,SCADA",53.6,https://www.lambert-medtech-co.com/newsroom/2021/10/security-update,,company_pr,2,84.63,Silver,,N/A,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0917-001,Azure Public Agency Holdings Inc.,50517637701.42,US,92,,486842,False,nan,2025-09-17,False,2025-10-21,2025-11-13,ransomware,,Not Available,Unknown,,6621.0,PII,cloud_infrastructure,54.03,https://www.theregister.com/2025/03/01/azure-public-agency-_security_incident/,,verified_media,4,90.21,Gold,,N/A,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0728-001,Patriot Bravo Partners Co.,524627181.1,US,54,11,2146,False,nan,2025-07-28,False,2025-08-02,2025-11-09,trojan,ransomware,Not Available,BlackCat/ALPHV,suspected,646765.0,PII,"SSO,customer_database",53.6,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001125304&type=8-K&dateb=20250824&owner=include&count=10,https://www.bfdi.bund.de/decisions/2025/07/INQ-2025-00199,sec_filing,1,57.59,Bronze,low_quality_score,N/A,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0205-001,Trident Azure Diagnostics PLC,113874801.88,GB,62,51,853,False,nan,2023-02-05,False,2023-08-05,2023-09-11,ransomware,data_breach,Phishing Email with Weaponized Attachment → Credential Theft via Mimikatz → Lateral Movement via RDP/SMB → Active Directory Compromise → Ransomware Deployment Across Domain-Joined Hosts,Unknown,,163660.0,financial,"manufacturing_OT,customer_database",53.6,https://www.trident-azure-diagnostics.com/newsroom/2023/10/security-update,,company_pr,2,65.79,Bronze,,Partial Remediation Completed Within 48H; Full Recovery Took 14 Days,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-1029-001,Vertex Thera Labs Inc.,12362150212.23,CA,62,,100161,True,VTL.TO,2024-10-29,True,2024-11-03,2024-11-16,malware,,Trojanized Installer via SEO-Poisoned Download → Fileless PowerShell Execution → Registry Run-Key Persistence → Credential Dumping via LSASS → Data Staged for Exfiltration,BlackBasta,suspected,45521.0,mixed,"active_directory,backup_systems,SSO,ERP",53.17,https://www.vertex-thera-labs-inc.com/newsroom/2024/07/security-update,,company_pr,2,74.28,Silver,,N/A,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0710-001,Orbit Lynx MedTech Corp.,2637111316.07,MX,62,,24055,False,nan,2025-07-10,False,2025-10-11,2025-10-14,phishing,,Spear-Phishing Campaign Targeting Finance Team → Credential Harvesting Through Cloned SSO Portal → Email Account Compromise → BEC Wire Transfer or Data Exfiltration,Unknown,,238589.0,credentials,"website,HR_systems,CRM",53.6,https://www.bleepingcomputer.com/news/security/orbit-lynx-medtech-corp-hit-by-cyberattack-2025/,https://www.crowdstrike.com/blog/orbit-lynx-medtech-c-intrusion-analysis-2025/,verified_media,4,78.94,Silver,,N/A,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-1002-001,Prism Raptor Bank Group Inc.,3791159925.65,US,52,,9998,False,nan,2023-10-02,False,2023-10-13,2023-10-21,malware,,Trojanized Installer via SEO-Poisoned Download → Fileless PowerShell Execution → Registry Run-Key Persistence → Credential Dumping via LSASS → Data Staged for Exfiltration,NoName057,probable,996123.0,PII,"customer_database,ERP,VPN,CRM",53.6,https://www.bfdi.bund.de/decisions/2023/10/INQ-2023-00203,,gdpr_notification,1,81.46,Silver,,N/A,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0612-001,ValueValue Stores Co.,690054803.15,US,44-45,,6416,False,nan,2025-06-12,False,2025-06-12,2025-08-16,ddos,,Multi-Vector Botnet Activation → Volumetric UDP Reflection (900 Gbps Peak) → Application-Layer HTTP/2 Flood → 18-Hour Service Degradation,RansomHub,suspected,56133.0,,"payment_systems,manufacturing_OT",24.35,https://blog.talosintelligence.com/2025/08/valuevalue-stores-co-campaign.html,https://www.cnil.fr/decisions/2025/10/INQ-2025-00204,cybersecurity_firm,3,99.46,Gold,,OT/ICS Systems Affected; Physical Operations Suspended For 30 Days,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0703-001,Liverpool Capital Group PLC,52421076107.85,GB,52,,234687,False,nan,2024-07-03,False,2024-07-12,2024-08-13,apt,,Zero-Day Exploit in Edge Device → Fileless Implant in Memory → Scheduled Task Persistence → Low-And-Slow Data Staging → Encrypted Exfiltration over DNS Tunneling,Vice Society,confirmed,55354.0,PII,"SSO,website,active_directory,customer_database,HR_systems",262.83,https://www.liverpool-capital-group-p.com/newsroom/2024/12/security-update,https://therecord.media/2024/08/12/liverpool-capital-group-p-breached,company_pr,2,80.78,Silver,,Multiple Subsidiaries Affected Across 5 Jurisdictions,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0611-001,Campbell Intelligence Group Inc.,14999380161.68,BE,51,,25904,True,CAMP.BR,2025-06-11,False,2025-07-15,2025-08-24,ddos,,Not Available,Conti,unknown,56133.0,,"SSO,ERP,file_servers",53.6,https://www.campbell-intelligence-gro.com/newsroom/2025/04/security-update,,company_pr,2,83.55,Silver,,N/A,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0910-001,Thompson Bank Group Inc.,153166417.74,PH,52,51,699,True,THOM.PH,2024-09-10,False,2024-09-14,2024-09-30,malware,,Trojanized Installer via SEO-Poisoned Download → Fileless PowerShell Execution → Registry Run-Key Persistence → Credential Dumping via LSASS → Data Staged for Exfiltration,Unknown,,56133.0,,"email,HR_systems",26.51,https://www.thompson-bank-group-inc.com/newsroom/2024/01/security-update,,company_pr,2,76.83,Silver,,Company Undergoing M&A At Time Of Incident; Financial Attribution Complex,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0810-001,Citadel Condor Bank Ltd.,1810191789.02,GB,52,,5353,True,CCB.L,2021-08-10,False,2021-10-10,2021-10-18,malware,,Trojanized Installer via SEO-Poisoned Download → Fileless PowerShell Execution → Registry Run-Key Persistence → Credential Dumping via LSASS → Data Staged for Exfiltration,Unknown,,1198.0,health,"SSO,backup_systems,email,cloud_infrastructure,customer_database",66.13,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001196134&type=8-K&dateb=20210207&owner=include&count=10,,sec_filing,1,73.39,Silver,,N/A,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-1215-001,Quartz Noble Fabrication Corp.,456557938.71,CA,31-33,,1615,True,QNF.TO,2023-12-15,True,2024-01-14,2024-02-18,phishing,,Spear-Phishing Campaign Targeting Finance Team → Credential Harvesting Through Cloned SSO Portal → Email Account Compromise → BEC Wire Transfer or Data Exfiltration,Cuba Ransomware,probable,67207.0,credentials,"email,CRM",53.6,https://www.quartz-noble-fabrication-.com/newsroom/2023/08/security-update,https://www.theregister.com/2023/08/28/quartz-noble-fabrica_security_incident/,company_pr,2,96.26,Gold,,N/A,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0224-001,Trident Wave Robotics Co.,937253476.98,US,51,,2650,True,TWR,2021-02-24,False,2021-02-27,2021-04-22,trojan,apt,Not Available,Conti,unknown,19166.0,IP,"customer_database,manufacturing_OT,payment_systems,file_servers,CRM",53.6,https://www.theregister.com/2021/06/19/trident-wave-robotic_security_incident/,https://www.crowdstrike.com/blog/trident-wave-robotic-intrusion-analysis-2021/,verified_media,3,88.5,Gold,,N/A,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0613-001,Whitfield Diagnostics S.r.l.,36252630.85,IT,62,72,210,False,nan,2025-06-13,False,2025-06-29,2025-08-06,ransomware,,Phishing Email with Weaponized Attachment → Credential Theft via Mimikatz → Lateral Movement via RDP/SMB → Active Directory Compromise → Ransomware Deployment Across Domain-Joined Hosts,Unknown,,29360.0,PII,"VPN,manufacturing_OT,payment_systems,website,active_directory",30.73,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001386538&type=8-K&dateb=20250703&owner=include&count=10,,sec_filing,1,52.94,Bronze,low_quality_score,N/A,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-0617-001,Ahmedabad Administration Pvt. Ltd.,20113020466.87,IN,92,61,172312,False,nan,2023-06-17,False,2023-07-17,2023-08-21,phishing,,Not Available,Medusa,suspected,204950.0,PII,VPN,53.6,https://www.ahmedabad-administration-.com/newsroom/2023/06/security-update,https://blog.talosintelligence.com/2023/02/ahmedabad-administra-campaign.html,company_pr,2,79.56,Silver,,N/A,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0113-001,Raptor Silver Associates AG,57043090.41,DE,54,,523,False,nan,2022-01-13,False,2022-02-17,2022-03-04,ransomware,,Phishing Email with Weaponized Attachment → Credential Theft via Mimikatz → Lateral Movement via RDP/SMB → Active Directory Compromise → Ransomware Deployment Across Domain-Joined Hosts,Unknown,,32593.0,credentials,"manufacturing_OT,SSO,customer_database",109.6,https://www.ico.org.uk/decisions/2022/07/INQ-2022-00213,,gdpr_notification,1,87.94,Gold,,N/A,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-0704-002,Seoul Microsystems Co. Ltd.,68002071296.92,KR,51,,207422,True,SEOU.KS,2025-07-04,False,2025-07-23,2025-08-31,ddos,,Multi-Vector Botnet Activation → Volumetric UDP Reflection (900 Gbps Peak) → Application-Layer HTTP/2 Flood → 18-Hour Service Degradation,Conti,probable,56133.0,,"CRM,active_directory,backup_systems,file_servers",21.9,https://therecord.media/2025/08/18/seoul-microsystems-co-ltd-breached,,verified_media,4,83.97,Silver,,Employee Count Approximate; Sourced From LinkedIn Company Page,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2025-1023-001,Boston Retail Holdings Inc.,293475203.68,MY,44-45,,3902,True,BOST.KL,2025-10-23,True,2026-01-26,2026-02-02,data_breach,,Misconfigured Cloud Storage Bucket Discovered by Automated Scanner → Bulk Data Download over 72 Hours → Data Posted to Dark Web Marketplace,Rhysida,probable,56133.0,,"VPN,email,HR_systems,SSO",53.6,https://www.theregister.com/2025/07/18/boston-retail-holdin_security_incident/,,verified_media,4,81.06,Silver,,N/A,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-0325-001,Singapore REIT Pte. Ltd.,74910997.3,SG,53,,211,True,SING.SI,2024-03-25,False,2024-04-29,2024-06-18,phishing,,Not Available,BlackSuit,probable,4613.0,credentials,website,53.6,https://www.crowdstrike.com/blog/singapore-reit-pte-l-intrusion-analysis-2024/,,cybersecurity_firm,3,69.29,Bronze,,N/A,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2023-1028-001,Horizon Raven Group Group PLC,1610127531.42,GB,52,62,6399,False,nan,2023-10-28,False,2023-11-29,2024-02-07,phishing,ransomware,Not Available,Unknown,,59878.0,PII,cloud_infrastructure,53.6,https://www.horizon-raven-group-group.com/newsroom/2023/06/security-update,,company_pr,2,74.81,Silver,,N/A,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0904-001,Pinnacle Crimson Stores Corp.,5168249979.23,US,44-45,,34661,True,PCS,2021-09-04,False,2021-09-18,2021-10-12,apt,,Zero-Day Exploit in Edge Device → Fileless Implant in Memory → Scheduled Task Persistence → Low-And-Slow Data Staging → Encrypted Exfiltration over DNS Tunneling,APT41,unknown,1151.0,mixed,ERP,68.16,https://www.pinnacle-crimson-stores-c.com/newsroom/2021/07/security-update,,company_pr,2,57.33,Bronze,low_quality_score,N/A,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-1004-001,Timber Baltic Labs Corp.,760011461.36,US,62,52,3539,True,TBL,2024-10-04,False,2025-01-02,2025-01-07,ddos,trojan,Multi-Vector Botnet Activation → Volumetric UDP Reflection (900 Gbps Peak) → Application-Layer HTTP/2 Flood → 18-Hour Service Degradation,Unknown,,56133.0,,"SSO,HR_systems,file_servers,website",53.6,https://www.timber-baltic-labs-corp.com/newsroom/2024/01/security-update,https://therecord.media/2024/01/07/timber-baltic-labs-corp-breached,company_pr,2,82.92,Silver,,N/A,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2024-1109-001,MarketValue Commerce Ltd.,18050798790.53,SG,44-45,,123352,True,MARK.SI,2024-11-09,False,2025-02-08,2025-03-29,ransomware,,Not Available,Unknown,,41089.0,health,CRM,30.87,https://unit42.paloaltonetworks.com/threat-brief-marketvalue-commerce-2024/,https://www.theregister.com/2024/06/08/marketvalue-commerce_security_incident/,cybersecurity_firm,3,93.52,Gold,,N/A,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2022-0102-001,Okonkwo Retail Holdings PLC,20153961059.2,GB,44-45,,219647,True,OKON.L,2022-01-02,False,2022-01-11,2022-02-03,ddos,,Multi-Vector Botnet Activation → Volumetric UDP Reflection (900 Gbps Peak) → Application-Layer HTTP/2 Flood → 18-Hour Service Degradation,Unknown,,56133.0,,"cloud_infrastructure,customer_database,CRM,active_directory",53.6,https://therecord.media/2022/01/18/okonkwo-retail-holdings-p-breached,https://unit42.paloaltonetworks.com/threat-brief-okonkwo-retail-holdi-2022/,verified_media,4,79.17,Silver,,N/A,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
2021-0428-001,StyleStore Trading Co. Ltd.,65805358.32,JP,44-45,51,515,False,nan,2021-04-28,False,2021-04-30,2021-05-11,ransomware,supply_chain,Phishing Email with Weaponized Attachment → Credential Theft via Mimikatz → Lateral Movement via RDP/SMB → Active Directory Compromise → Ransomware Deployment Across Domain-Joined Hosts,NoName057,probable,56133.0,,"manufacturing_OT,ERP",238.76,https://therecord.media/2021/12/06/stylestore-trading-co-ltd-breached,,verified_media,4,67.81,Bronze,,Insider Threat Component Confirmed Alongside External Intrusion,2026-02-12T10:00:00Z,2026-02-12T10:00:00Z
